_link,_link_main,dataApertura,dataFineRaccolta,dataFineValidita,dataGazzetta,dataInizioRaccolta,dataInizioValidita,dataIns,dataUltimoAgg,descrizione,descrizioneBreve,estremi,id,titoloLeggeCostituzionale,titolo,supportata,sostenitori,sito,logo,quesito,quorum,idDecCatIniziativa_dataFineValidita,idDecCatIniziativa_dataInizioValidita,idDecCatIniziativa_descrizione,idDecCatIniziativa_id,idDecCatIniziativa_nome,idDecStatoIniziativa_dataFineValidita,idDecStatoIniziativa_dataInizioValidita,idDecStatoIniziativa_descrizione,idDecStatoIniziativa_id,idDecStatoIniziativa_nome,idDecStatoLogo_dataFineValidita,idDecStatoLogo_dataInizioValidita,idDecStatoLogo_descrizione,idDecStatoLogo_id,idDecStatoLogo_nome,idDecTipoIniziativa_dataFineValidita,idDecTipoIniziativa_dataInizioValidita,idDecTipoIniziativa_descrizione,idDecTipoIniziativa_id,idDecTipoIniziativa_nome,dataChiusura
0.content.51,0,2025-02-20,2025-05-20,9999-12-31,2025-02-19,2025-02-20,2025-02-20,2025-02-20T15:08:10,2025-05-20,"CARE CONCITTADINE E CARI CONCITTADINI! La presente proposta di legge di iniziativa popolare intende proporre una soluzione al problema della gravosa tassazione degli assorbenti femminili e dei prodotti per la prima infanzia, proponendo la riduzione dell'aliquota IVA dal 10% al 5%. Tali beni rappresentano una componente essenziale della spesa quotidiana per molte famiglie e il loro costo ha un impatto significativo, soprattutto per le fasce di popolazione economicamente più deboli e vulnerabili.
Con il presente disegno di legge e la contestuale riduzione dell’IVA al 5%, lo Stato affronterebbe una spesa annuale irrisoria di fronte al risparmio di più di 200 euro per le famiglie italiane. 
Questa proposta di legge persegue vari obiettivi: sostiene le famiglie italiane, promuove l'equità di genere e incentiva la natalità.
Il costo stimato per l'attuazione di questa misura è pari a 180 milioni di euro annui. Per garantire la sostenibilità economica dell'iniziativa, si propone di ridurre le dotazioni finanziarie attualmente destinate ai due rami del Parlamento, che sono rimaste invariate nonostante la riduzione del numero dei parlamentari.
Il taglio dell’IVA sui prodotti per l’igiene femminile e di alcuni prodotti per la prima infanzia non riguarda solo le donne o le famiglie con figli piccoli, ma è una battaglia di civiltà che può essere vinta grazie al contributo di ognuno di noi!",Riduzione dell'aliquota IVA al 5% sui prodotti per l'igiene femminile e per la prima infanzia.,1800002,2500001,"Legge Frescura–Menia Corbanese–Belfi: modifiche alla tabella A allegata al DPR 633/1972, concernenti la riduzione dell’aliquota IVA relativa ai prodotti per l'igiene femminile e la prima infanzia.","Legge Frescura – Menia Corbanese – Belfi: modifiche alla tabella A allegata al Decreto del Presidente della Repubblica 26 ottobre 1972, n. 633, concernenti la riduzione dell’aliquota dell’imposta sul valore aggiunto relativa ai prodotti per l’igiene femminile e ad alcuni prodotti per la prima infanzia.",false,66793,https://www.instagram.com/tagliamoliva?igsh=Y2twejB5ankzZGp5,,,50000,1999-12-31,2021-08-01,QUESTIONI SOCIALI,8,QUESTIONI SOCIALI,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-05-20
0.content.52,0,2025-03-13,2025-06-13,9999-12-31,2025-03-08,2025-03-13,2025-03-12,2025-03-12T21:38:41,2025-03-13,"Firmando l'Art. 19 Ter si renderebbe illegale in Italia gli allevamenti intensivi, prima fonte di inquinamento dell'ambiente, prima fonte di consumo di acqua, primi per maltrattamento di animali.
Animali che vivono in ambienti malsani, con luce sempre accesa perchè possano continuare a mangiare; pulcini maschi triturati perchè non utili all'allevamento, vitellini portati via alle madri perchè non possano essere allattati, così per i maialini.
Tornare all'allevamento dei nostri nonni sarebbe veramente la cosa migliore e ne guadagnerebbe la nostra salute e l'ambiente, si salverebbero tantissimi animali.
Per informazioni contattare il 3801531588 con messaggio whatsapp.","Rendere illegale in Italia gli allevamenti intensivi.
Gli allevamenti intensivi, prima fonte di inquinamento dell'ambiente, prima fonte di consumo di acqua, primi per maltrattamento di animali. Animali che vivono in ambienti malsani, costretti a mangiare continuamente con mangimi ricchi di antibiotici per favorire l'ingrasso. Tornare all'allevamento dei nostri nonni sarebbe la cosa migliore e ne guadagnerebbe la nostra salute e l'ambiente stesso.",2000004,2700007,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),RENDERE ILLEGALE IN ITALIA GLI ALLEVAMENTI INTENSIVI -  ART. 19 TER - ,false,54058,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-14
0.content.53,0,2025-03-13,2025-06-13,9999-12-31,2025-03-08,2025-03-13,2025-03-12,2025-03-12T21:08:29,2025-03-13,"Vietare la caccia nei fondi privati andando a toccare l'Art. 842 che attualmente prevede l'ingresso  dei cacciatori nei fondi privati anche senza l'autorizzazione del legittimo proprietario del fondo. 
Per informazioni contattare il 3801531588 messaggio whatsapp",Vietare la caccia nei fondi privati ,2000001,2700005,"Art. 842  del Codice Civile, primo e secondo comma",VIETIAMO LA CACCIA - ART. 842 - ,false,34359,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-14
0.content.54,0,2025-03-13,2025-06-13,9999-12-31,2025-03-08,2025-03-13,2025-03-12,2025-03-12T21:22:15,2025-03-13,"Firmando l'Art. 19 Ter si andrebbe a rendere illegale la caccia in Italia, salvando così milioni di animali, vittime innocenti che chiedono solo di vivere la loro vita serenamente senza dover vivere sempre nella paura.
Si ritornerebbe a passeggiare nei boschi, andare a funghi o raccogliere le castagne senza la paura di essere impallinati da cacciatori che sparano a tutto quello che si muove.
Per informazioni contattare il 3801531588 con messaggio whatsapp
","Rendere illegale la caccia in Italia - Art. 19 Ter - 
Firmando si andrebbe a rendere illegale la caccia in Italia, salvando così milioni di animali, vittime innocenti che chiedono solo di vivere la loro vita. Si potrebbe passeggiare nei boschi, andare a funghi o raccogliere castagne, senza la paura di essere impallinati da cacciatori che sparano a tutto quello che vedono.",2000003,2700006,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),RENDERE ILLEGALE LA CACCIA IN ITALIA,false,39238,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-14
0.content.55,0,2025-03-13,2025-06-13,9999-12-31,2025-03-08,2025-03-13,2025-03-12,2025-03-12T21:53:49,2025-03-13,"I dati dimostrano che inasprire le sanzioni, come è stato fatto negli ultimi anni, non serve di per sé a 
diminuire gli incidenti. Basti pensare al reato di omicidio stradale, dalla cui entrata in vigore, si è 
registrata una flessione dei sinistri mortali tanto modesta che neppure è possibile porla in 
correlazione con l’introduzione della norma. Ancora una volta, le modifiche fatte al nostro 
Codice della Strada vanno nella direzione sbagliata: disseminare la rete stradale e autostradale di 
ulteriori foto trappole per automobilisti, imponendo limiti di velocità assurdi e difficili da rispettare 
serve soltanto a fare cassa. Imporre oggi ai possessori di monopattini e domani ai ciclisti, di dotarsi 
di assicurazione, targa, caschi e altri orpelli, avrà come conseguenza, da un lato, quella di  
aumentare i profitti delle compagnie di assicurazione, e dall’altro, quello di  scoraggiare l’acquisto e 
l’utilizzo di un mezzi di trasporto ecosostenibili e pensati per agevolare la micro mobilità urbana a 
basso costo. L’ulteriore inasprimento delle sanzioni previsto per la guida in stato 
di ebbrezza e gli equivoci creati da un poco chiaro meccanismo di controllo sull’effettivo stato di alterazione da assunzione di stupefacenti alla guida, costituisce un intollerabile abuso e intromissione nella vita privata.
Per informazioni contattare il 3801531588 messaggio whatsapp","Referendum contro il nuovo codice della strada, basta sanzioni, basta ritiri di patente ingiustificati. Le modifiche fatte al nostro Codice della Strada vanno in una direzione sbagliata: disseminare la rete stradale e autostradale di ulteriori foto trappole imponendo limiti di velocità assurdi e difficili da rispettare serve soltanto a fare cassa. Ulteriore inasprimento delle sanzioni previsto per la guida in stato di ebbrezza e poco chiaro il meccanismo di controllo sull'effettivo stato di alterazione da assunzione di stupefacenti alla guida, costituisce un abuso.",2000005,2700008,NUOVO CODICE DELLA STRADA LEGGE 25 NOVEMBRE 2024 NR. 177,REFERENDUM CONTRO IL NUOVO CODICE DELLA STRADA ,false,10853,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,QUESTIONI SOCIALI,8,QUESTIONI SOCIALI,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-14
0.content.56,0,2025-03-15,2025-06-15,9999-12-31,2024-11-15,2025-03-15,2025-01-14,2025-01-14T13:55:37,2025-03-15,"Il Quesito n. 1 intende abrogare tutte quelle disposizioni che rendono le vaccinazioni pediatriche “obbligatorie” e definiscono un “obbligo” o “obblighi” dei genitori quello di somministrare i farmaci vaccinali ai figli, in modo che il regime di prevenzione sanitario impostato dalla Legge Lorenzin resti salvaguardato nella sua concezione strategica e di promozione della sanità pubblica come ""attività raccomandata o fortemente raccomandata"", senza la necessità che però vengano applicate sanzioni economiche a carico dei genitori che non aderiscono, per scelta, per necessità o per esigenza precauzionale, alla vaccinazione dei propri figli.

In ottica precauzionale ispirata al principio del minor sacrificio possibile della libertà di cura, il Quesito n. 1 intende abrogare la disposizione della Legge Lorenzin che attribuisce la possibilità di esentare o differire un trattamento sanitario pediatrico solo a particolari medici (medici di medicina generale e pediatri di libera scelta), e solo in caso di “documentato"" e ""accertato pericolo per la salute”, impedendo perciò a tutti gli altri medici - di ogni disciplina o specializzazione- di esentare o differire dalla vaccinazione stessa un bambino sulla base di un’anamnesi generale, della valutazione di un concreto rapporto rischi-benefici, nel rispetto del principio di precauzione e delle specifiche condizioni complessive di salute dell’interessato. ","Il Quesito 1 intende abrogare le disposizioni della Legge Lorenzin che rendono obbligatorie le vaccinazioni dei bambini da 0 a 16 anni punendo l'inadempimento dei genitori con la sanzione amministrativa da euro 100 a euro 500.

Inoltre il Quesito n. 1 intende salvaguardare la massima libertà di cura del medico (di qualsiasi medico), a cui viene restituita la decisione di ""se"" e ""come"" curare in scienza e coscienza il proprio paziente, attraverso la possibilità di decidere liberamente di omettere o differire la vaccinazione di alcuni bambini da uno o più vaccini di cui alla Legge Lorenzin.",1200000,2000000,"Richiesta di referendum di abrogazione parziale del decreto-legge 7 giugno 2017, n. 73 convertito con modifiche in legge31 luglio 2017, n. 119 (c.d. Legge Lorenzin) ","Quesito 1 - Referendum Legge c.d. Lorenzin - #permiofiglioscelgoio - abrogazione obblighi vaccinali e sanzioni pecuniarie

Libertà di cura e scelta terapeutica dei bambini - Abrogazione delle sanzioni pecuniarie per i bambini che non adempiono all'obbligo di vaccinazione con 10 vaccini pediatrici imposti dalla Legge Lorenzin",false,25902,www.permiofiglioscelgoio.it,,,500000,1999-12-31,2021-08-01,QUESTIONI SOCIALI,8,QUESTIONI SOCIALI,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-16
0.content.57,0,2025-03-15,2025-06-15,9999-12-31,2024-11-15,2025-03-15,2025-03-01,2025-03-01T12:38:02,2025-03-15,"Con il Quesito n. 2 si intende abrogare tutte le norme che prevedono che l'inadempimento di una o più vaccinazioni pediatriche obbligatorie del bambino da 0 a 6 anni sia sanzionata con il divieto di iscrizione e/o frequentazione degli asili nido e delle scuole dell'infanzia.

In questo Quesito è inoltre inserita la richiesta di abrogazione delle norme che stabiliscono il dovere dei dirigenti scolastici di segnalare all'Azienda sanitaria l’identità di bambini non vaccinati al fine di irrogare ai genitori la sanzione pecuniaria da euro 100 a euro 500.

Con il Quesito n. 2 si prevede, infine, di abrogare la disposizione per cui la mancata presentazione del certificato di vaccinazione (o l’esenzione, o il differimento) costituisce il presupposto per escludere dalla scuola dell'infanzia i figli dei genitori inadempienti.",Con il Quesito n. 2 si intende abrogare tutte le norme che prevedono che l'inadempimento di una o più vaccinazioni pediatriche obbligatorie del bambino da 0 a 6 anni sia sanzionata con il divieto di iscrizione e/o frequentazione degli asili nido e delle scuole dell'infanzia.,1200001,2600008,"Richiesta di referendum di abrogazione parziale del decreto-legge 7 giugno 2017, n. 73 convertito con modifiche in legge31 luglio 2017, n. 119 (c.d. Legge Lorenzin)",Quesito 2 - Referendum Legge c.d. Lorenzin - #permiofiglioscelgoio - Abrogazione delle disposizioni della Legge c.d. Lorenzin che condizionano l'iscrizione dei bambini agli asili nido e alle scuole dell'infanzia all'espletamento delle vaccinazioni obbligatorie previste dalla detta legge,false,19352,www.permiofiglioscelgoio.it,,,500000,1999-12-31,2021-08-01,QUESTIONI SOCIALI,8,QUESTIONI SOCIALI,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-16
0.content.58,0,2025-03-15,2025-06-15,9999-12-31,2024-11-15,2025-03-15,2025-03-12,2025-03-12T12:19:29,2025-03-15,"Il Quesito n. 3 intende abrogare quelle disposizioni della Legge c.d. Lorenzin che condizionano la possibilità di somministrazione della dose monocomponente del vaccino da iniettare alla disponibilità che ne abbia il Servizio sanitario nazionale.

La Legge Lorenzin prevede che la vaccinazione avvenga di norma con somministrazione di una dose monocomponente e prevede anche il diritto del bambino, in possesso dell'immunità naturale rispetto ad una malattia per la quale sia prevista la vaccinazione obbligatoria, di non assumere il vaccino corrispondente.

La legge stessa, tuttavia, impedisce l'esercizio di questo diritto perché il servizio sanitario acquista esclusivamente vaccini in formulazione combinata (trivalente, quadrivalente ed esavalente) e il bambino, per non essere catalogato come inadempiente rispetto all'assunzione dei vaccini obbligatori, è costretto ad assumere anche il vaccino contro la malattia per la quale è già immune.

Con questo quesito si intende quindi garantire la maggior sicurezza vaccinale possibile, consolidando, anche da un punto di vista normativo, l'efficacia della immunità naturale.

Non essendo mai stati realizzati studi sulla sicurezza delle dosi combinate di più vaccini, le abrogazioni previste con questo quesito impongono al servizio sanitario di rendere disponibili vaccini monovalenti, dando effettiva applicazione e concreta attuazione al principio di precauzione.","Il Quesito n. 3 propone l'abrogazione delle disposizioni della Legge c.d. Lorenzin che disapplicano in concreto la regola che di norma i bambini già guariti e immunizzati da una o più malattie per le quali è prevista la vaccinazione obbligatoria non debbano essere costretti a subire la somministrazione del corrispondente vaccino a causa della indisponibilità da parte delle aziende sanitarie dei vaccini in formulazione monovalente necessari, come previsto nella Legge c.d. Lorenzin",1200002,2700004,"Richiesta di referendum di abrogazione parziale del decreto-legge 7 giugno 2017, n. 73 convertito con modifiche in legge31 luglio 2017, n. 119 (c.d. Legge Lorenzin)",Quesito 3 - Referendum Legge c.d. Lorenzin - #permiofiglioscelgoio - Abrogazione delle disposizioni della Legge c.d. Lorenzin che prevedono la somministrazione di vaccini in formulazione combinata contenenti anche l'antigene della malattia per la quale il bambino ha già l'immunità naturale da avvenuta guarigione. ,false,17667,www.permiofiglioscelgoio.it,,,500000,1999-12-31,2021-08-01,QUESTIONI SOCIALI,8,QUESTIONI SOCIALI,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-06-16
0.content.59,0,2024-12-14,2025-06-25,9999-12-31,2024-11-22,2024-12-14,2024-12-10,2024-12-10T18:34:28,2025-06-25,"La proposta di riforma si ispira a anni di lavoro portati avanti dall’Associazione Diritti alla Follia, spesso osteggiata dal mondo psichiatrico, giudiziario e istituzionale. 

Questa “legalizzazione” del TSO psichiatrico rappresenta una riforma necessaria per sanare decenni di violazioni sistematiche dei diritti umani, oggi evidenziate anche dalla recente ordinanza n. 24124/2024 della Corte di Cassazione, la quale ha evidenziato che la normativa vigente non garantisce:

-Notifiche tempestive e trasparenti del provvedimento di TSO;
-Diritto al contraddittorio, per cui la persona interessata deve essere ascoltata dal Giudice tutelare;
-Una piena tutela legale, tramite la nomina di un avvocato, anche d’ufficio;
-Effettività del controllo giurisdizionale, che deve esaminare non solo la correttezza formale, ma anche il merito del provvedimento.

Queste mancanze configurano un rischio di restrizioni arbitrarie della libertà personale, un tema che la Corte Costituzionale non potrà più eludere, anche alla luce delle raccomandazioni del Comitato Europeo per la Prevenzione della Tortura (CPT).
","Legge di iniziativa popolare per riformare il Trattamento Sanitario Obbligatorio (TSO). Oggi, il TSO si trova in una condizione di illegittimità sostanziale, non garantendo i diritti fondamentali delle persone coinvolte, come il diritto all’informazione, al contraddittorio e alla difesa.
La proposta mira a riportare il TSO nell’alveo della legalità, rendendolo conforme agli articoli della Costituzione italiana (artt. 2, 3,13, 24, 32 e 111) e agli obblighi derivanti dalle convenzioni internazionali sui diritti umani.",1300000,1800000,Adeguamento  della  procedura  e   dell'esecuzione   del   Tso psichiatrico  alla  Costituzione  ed  agli  obblighi   internazionali dell'Italia,Adeguamento  della  procedura  e   dell'esecuzione   del   Tso psichiatrico  alla  Costituzione  ed  agli  obblighi   internazionali dell'Italia,false,1706,https://dirittiallafollia.it/,,,50000,1999-12-31,2021-08-01,DIRITTO,4,DIRITTO,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-06-25
0.content.60,0,2025-06-09,2025-06-26,9999-12-31,2025-06-06,2025-06-09,2025-06-09,2025-06-09T10:56:50,2025-06-26,"Vogliamo abolire il quorum di partecipazione per i referendum abrogativi previsto all’art. 75, della Costituzione, come raccomandato dalla “Commissione europea per la Democrazia attraverso il Diritto”, che ne sconsiglia l’adozione per evitare il boicottaggio del voto attraverso l’astensione e l’inutilità dei voti espressi.
Il quorum, infatti, è uno strumento dannoso per la democrazia: disincentiva la partecipazione dei cittadini, trasforma l’astensione in un’arma strategica per le minoranze, elimina il dibattito e  distorce la volontà popolare. 
È anche anacronistico alla luce del calo generalizzato dell’affluenza, considerato che alle ultime elezioni europee, regionali e comunali hanno votato meno del 50% degli elettori aventi diritto. 
Il quorum è stato previsto 80 anni fa, quando l’affluenza era al 90% e chi non votava veniva sanzionato. Continuare a mantenere il quorum significa abolire i referendum.
L’esperienza internazionale dimostra che senza il quorum la partecipazione dei cittadini ai referendum aumenta: per questo non è previsto in Svizzera, negli Stati Uniti e nelle altre democrazie evolute. 
In una democrazia autentica, decide chi vota, non chi boicotta il voto.
Eliminare il quorum è un passo fondamentale per restituire dignità e forza allo strumento referendario, l’unico che permette ai cittadini di decidere direttamente su singole questione e di correggere le leggi del Parlamento.
Comitato Basta Quorum - Cittadini per la Democrazia 
mail: bastaquorum@gmail.com","Vogliamo modificare l’art. 75 della Costituzione per eliminare il quorum per la validità dei referendum abrogativi e favorire così la partecipazione democratica.
In una democrazia autentica decide chi vota, non chi boicotta.
Se a una minoranza di contrari basta astenersi per vincere, scompare il dibattito e il voto di chi va alle urne diventa inutile.
Il quorum è stato previsto 80 anni fa, quando l’affluenza era al 90% e chi non votava veniva sanzionato. Oggi che neanche alle elezioni vota il 50% degli elettori, mantenere il quorum vuol dire abolire i referendum.",2800000,3900018,"Modifica all'art. 75 comma 4 della Costituzione, per abolire il quorum di partecipazione per la validita' dei referendum abrogativi e favorire la partecipazione democratica:  chi  vota, decide.",BASTA QUORUM PER I REFERENDUM!  CHI VOTA DECIDE.,false,71066,https://www.bastaquorum.it,,,50000,1999-12-31,2021-08-01,DIRITTO,4,DIRITTO,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-06-26
0.content.61,0,2024-07-26,2024-09-24,9999-12-31,2024-07-06,2024-07-26,2024-07-26,2024-07-26T09:42:53,2024-07-26,"L’approvazione della Legge sull’autonomia differenziata è un grave attacco all’impianto costituzionale del nostro Paese. Nel proporre differenti livelli di autonomia tra le Regioni a statuto ordinario, divide l’Italia e danneggia sia il sud che il nord, impoverisce il lavoro, compromette le politiche ambientali, colpisce l’istruzione e la sanità pubblica, smantella il welfare universalistico, penalizza i comuni e le aree interne, aumenta la burocrazia e complica la vita alle imprese, frena lo sviluppo. Per tali ragioni l’abrogazione della legge si rende necessaria ed è a difesa dell’unità del Paese.","L’obiettivo del Comitato è l’abrogazione della legge sull’autonomia differenziata perché spaccherà l’Italia in tante piccole patrie, aumenterà i divari territoriali e peggiorerà le già insopportabili diseguaglianze sociali, a danno di tutta la collettività e, in particolare, di lavoratrici e lavoratori, pensionate e pensionati, giovani e donne. ",400014,500020,"Disposizioni per l'attuazione dell'autonomia differenziata delle Regioni a statuto ordinario ai sensi dell'articolo 116, terzo comma, della Costituzione","Contro l’autonomia differenziata. Una firma per l’Italia unita, libera, giusta",false,553915,https://www.referendumautonomiadifferenziata.com,,,500000,9999-12-31,2021-08-01,VITA POLITICA,1,VITA POLITICA,1999-12-31,2023-07-26,MESSA A DISPOSIZIONE,9,MESSA A DISPOSIZIONE,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-09-24
0.content.62,0,2024-09-06,2024-09-28,9999-12-31,2024-09-05,2024-09-06,2024-09-06,2024-09-06T09:12:01,2024-09-06,"La normativa in vigore stabilisce che la cittadinanza italiana possa essere concessa al cittadino straniero legalmente residente nel territorio della Repubblica da almeno 10 anni. Il presente quesito propone di dimezzare tale termine, riportandolo a 5 anni, com’era previsto dalla legislazione prima del 1992 e com’è stabilito in diversi altri Stati UE.
 
Ai fini della concessione della cittadinanza, oltre alla residenza ininterrotta in Italia (che questo Referendum propone di ridurre a 5 anni) resterebbero invariati gli altri requisiti già stabiliti dalla normativa vigente e dalla giurisprudenza, quali: la conoscenza della lingua italiana, il possesso di adeguate fonti economiche, l’idoneità professionale, l’ottemperanza agli obblighi tributari, l’assenza di cause ostative collegate alla sicurezza della Repubblica.
 
In Italia le persone in possesso di questi requisiti che potrebbero beneficiare direttamente o indirettamente (figli minori conviventi) dell’intervento proposto sono circa 2,5 milioni.
","Il Referendum ridurrebbe da 10 a 5 gli anni di residenza ininterrotta richiesti per la concessione della cittadinanza che, una volta ottenuta, sarebbe automaticamente trasmessa anche ai figli minori.
",700002,1100000,Nuove norme sulla cittadinanza.,REFERENDUM CITTADINANZA,false,637487,https://www.attivati.referendumcittadinanza.it,,,500000,1999-12-31,2021-08-01,DIRITTO,4,DIRITTO,1999-12-31,2023-07-26,MESSA A DISPOSIZIONE,9,MESSA A DISPOSIZIONE,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-09-28
0.content.63,0,2024-07-25,2024-09-29,9999-12-31,2024-04-24,2024-07-25,2024-07-25,2024-07-25T18:50:35,2024-07-25,"Abrogazione del voto congiunto obbligatorio.
La proposta di referendum interviene sul testo vigente per abrogare le norme che prevedono il cosiddetto “voto congiunto obbligatorio”, vale a dire l'obbligo di votare un candidato uninominale e una lista plurinominale collegata.
Questo obbligo determina il trasferimento del voto dato a una lista plurinominale al collegato candidato uninominale che potrebbe anche non essere gradito.
Inoltre, questa modifica referendaria abroga il meccanismo della “ripartizione del voto” in base al quale il voto dato esclusivamente al candidato uninominale è ripartito tra le liste collegate in proporzione alle scelte operate dagli altri elettori nel caso di coalizioni ovvero attribuito alla lista collegata, cosicché il voto lungi dall'essere diretto, come prescritto dalla Costituzione, diventa eterodiretto.

Queste due modifiche comportano che l'elettore potrà scegliere il candidato uninominale preferito e la lista plurinominale preferita, prescindendo dalle scelte operate dagli apparati di partito.","Abolizione del voto congiunto obbligatorio: Questo Referendum vuole modificare la legge elettorale per consentire di eleggere direttamente i candidati nei collegi uninominali.
Questi non sarebbero più imposti dalle segreterie di partito; oggi, infatti, il candidato uninominale è eletto grazie ai voti dati alle liste collegate nel plurinominale. Inoltre, questo quesito abolisce anche la ripartizione nelle liste plurinominali del voto dato al solo candidato uninominale e viceversa. 
Oggi, il voto non è libero, non è diretto e non è uguale.",400009,500004,"DPR 30 marzo 1957, n. 361 , Decreto Legislativo 20 dicembre 1993,  n. 533",ABROGAZIONE DEL VOTO CONGIUNTO TRA CANDIDATI E LISTE PLURINOMINALI ,false,40684,https://www.iovoglioscegliere.it/,,,500000,9999-12-31,2021-08-01,VITA POLITICA,1,VITA POLITICA,1999-12-31,2023-07-26,MESSA A DISPOSIZIONE,9,MESSA A DISPOSIZIONE,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-09-29
